name	x	y	z
E1	5.512400	-5.788590	-2.581796
E2	6.705502	-5.295686	0.307339
E3	7.638720	-3.858595	3.064196
E4	7.151493	-2.874882	4.986341
E5	5.690890	-1.482366	6.812956
E6	3.812624	0.000000	7.886792
E7	1.557976	1.221609	8.440929
E8	8.004593	-4.220343	-1.355615
E9	8.885292	-2.699558	1.089251
E10	8.705693	-1.834577	3.185550
E11	7.962012	0.000000	5.052847
E12	5.690890	1.482366	6.812956
E13	3.254839	2.434931	7.612755
E14	9.478477	-1.269751	-0.947787
E15	9.082687	0.000000	1.333117
E16	9.072959	0.000000	3.106368
E17	9.270554	0.000000	-2.208558
E18	8.705693	1.834577	3.185550
E19	7.151493	2.874882	4.986341
E20	5.120757	3.830816	5.942693
E21	9.478477	1.269751	-0.947787
E22	8.885292	2.699558	1.089251
E23	7.638720	3.858595	3.064196
E24	6.023510	4.457163	4.361183
E25	8.004593	4.220343	-1.355615
E26	6.705502	5.295686	0.307339
E27	5.450747	5.683986	2.835236
E28	4.161019	5.541957	4.621854
E29	2.694311	4.762179	6.294278
E30	0.962750	3.696054	7.627136
E31	-0.674448	1.958738	8.562976
E32	5.512400	5.788590	-2.581796
E33	4.123302	6.398112	-0.356294
E34	2.967705	6.825255	2.432596
E35	1.490851	6.406549	4.744007
E36	0.287359	5.483144	6.383491
E37	-1.503356	3.916375	7.758500
E38	3.617485	6.553062	-3.348310
E39	0.845438	7.196873	-0.883323
E40	0.025811	7.394216	2.148232
E41	-0.799343	6.908518	4.603154
E42	-2.291066	5.968431	6.003478
E43	2.410147	6.515473	-5.253942
E44	1.278933	6.833919	-3.557806
E45	-1.825006	7.319699	-0.629491
E46	-2.241535	7.331730	2.387920
E47	-3.001967	6.742528	4.175752
E48	2.238970	5.956682	-7.971509
E49	0.418323	6.298151	-6.074200
E50	-4.061883	6.760108	-0.232690
E51	-4.617971	6.595146	2.756537
E52	-4.532628	5.801500	4.947199
E53	-4.041937	4.185549	6.983697
E54	-3.403988	2.296019	8.199394
E55	-2.143385	-0.000000	8.792520
E56	-2.491309	6.166206	-5.640007
E57	-3.784190	6.554410	-2.996534
E58	-5.793339	5.999178	0.051819
E59	-6.434575	5.210616	2.980894
E60	-6.074524	4.097318	5.362699
E61	-5.489918	2.330332	7.057475
E62	-6.671393	-0.000000	6.465030
E63	-4.314762	5.328287	-5.611755
E64	-5.838430	5.444424	-2.889822
E65	-7.245292	4.705147	0.130132
E66	-7.675645	3.579212	3.132829
E67	-7.355895	1.834031	5.229841
E68	-6.373050	3.829315	-5.264283
E69	-7.593294	3.540811	-2.819600
E70	-8.594526	2.792531	0.239794
E71	-8.446312	1.337764	3.282650
E72	-7.834133	-0.000000	4.688632
E73	-7.507991	1.871953	-5.141007
E74	-8.447616	1.187235	-2.640673
E75	-8.996815	-0.000000	0.487250
E76	-8.446312	-1.337764	3.282650
E77	-7.355895	-1.834031	5.229841
E78	-5.489918	-2.330332	7.057475
E79	-3.403988	-2.296019	8.199394
E80	-0.674448	-1.958738	8.562976
E81	-7.861135	-0.000000	-4.950421
E82	-8.447616	-1.187235	-2.640673
E83	-8.594526	-2.792531	0.239794
E84	-7.675645	-3.579212	3.132829
E85	-6.074524	-4.097318	5.362699
E86	-4.041937	-4.185549	6.983697
E87	-1.503356	-3.916375	7.758500
E88	-7.507991	-1.871953	-5.141007
E89	-7.593294	-3.540811	-2.819600
E90	-7.245292	-4.705147	0.130132
E91	-6.434575	-5.210616	2.980894
E92	-4.532628	-5.801500	4.947199
E93	-2.291066	-5.968431	6.003478
E94	-6.373050	-3.829315	-5.264283
E95	-5.838430	-5.444424	-2.889822
E96	-5.793339	-5.999178	0.051819
E97	-4.617971	-6.595146	2.756537
E98	-3.001967	-6.742528	4.175752
E99	-4.314762	-5.328287	-5.611755
E100	-3.784190	-6.554410	-2.996534
E101	-4.061883	-6.760108	-0.232690
E102	-2.241535	-7.331730	2.387920
E103	-0.799343	-6.908518	4.603154
E104	0.287359	-5.483144	6.383491
E105	0.962750	-3.696054	7.627136
E106	1.557976	-1.221609	8.440929
E107	-2.491309	-6.166206	-5.640007
E108	-1.825006	-7.319699	-0.629491
E109	0.025811	-7.394216	2.148232
E110	1.490851	-6.406549	4.744007
E111	2.694311	-4.762179	6.294278
E112	3.254839	-2.434931	7.612755
E113	0.418323	-6.298151	-6.074200
E114	1.278933	-6.833919	-3.557806
E115	0.845438	-7.196873	-0.883323
E116	2.967705	-6.825255	2.432596
E117	4.161019	-5.541957	4.621854
E118	5.120757	-3.830816	5.942693
E119	2.238970	-5.956682	-7.971509
E120	2.410147	-6.515473	-5.253942
E121	3.617485	-6.553062	-3.348310
E122	4.123302	-6.398112	-0.356294
E123	5.450747	-5.683986	2.835236
E124	6.023510	-4.457163	4.361183
E125	4.523438	-6.113075	-4.408279
E126	6.614876	-3.727291	-6.507742
E127	6.614876	3.727291	-6.507742
E128	4.523438	6.113075	-4.408279
E129	0.000000	0.000000	8.900000
